group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D2,,,,,,,LEFT OUTER JOIN,driver,terminate_code,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D2,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,terminate_code_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D2,d2.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D3,,,,,,,,,,filter_as_join,Y,=,'T_GEN_POLICY_STATUS',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D3,,,,,,,LEFT OUTER JOIN,driver,status_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D3,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,status_id_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D3,d3.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D4,,,,,,,,,,filter_as_join,Y,=,'T_DERIVATION',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D4,,,,,,,LEFT OUTER JOIN,driver,source_deriv_type,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D4,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,deriv_type_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D4,d4.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D5,,,,,,,,,,filter_as_join,Y,=,'T_CURRENCY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D5,,,,,,,LEFT OUTER JOIN,driver,si_currency_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D5,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,si_currency,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D5,d5.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D6,,,,,,,,,,filter_as_join,Y,=,'T_MONEY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D6,,,,,,,LEFT OUTER JOIN,driver,money_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D6,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,money_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D6,d6.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D7,,,,,,,,,,filter_as_join,Y,=,'T_CURRENCY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D7,,,,,,,LEFT OUTER JOIN,driver,si_currency_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D7,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,si_currency_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D7,d7.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D8,,,,,,,,,,filter_as_join,Y,=,'T_CURRENCY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D8,,,,,,,LEFT OUTER JOIN,driver,prem_currency_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D8,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,prem_currency_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D8,d8.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D9,,,,,,,,,,filter_as_join,Y,=,'T_CURRENCY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D9,,,,,,,LEFT OUTER JOIN,driver,loc_currency_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D9,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,loc_currency_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_policy_general_hist,slave_metadata,D9,d9.str_desc,,,,,,,,,,,,,
