group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,payee_addr3,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,payee_addr4,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,change_payee_flag,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,ph_name,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,ph_entity_id,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,ar_ap_status   ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,os_ar_status   ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,app_code       ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,bill_reference ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,chk_digit1      ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,chk_digit2      ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,wbas_type      ,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
